COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,INDEX_TYPE,INDEX,CV,LOWER_90_CI,UPPER_90_CI,STRATA_SAMPLING_COMPLETE,INCOMPLETE_INDEX
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2017,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2018,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2019,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2020,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2021,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2022,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2023,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2024,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2025,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,04,"NMFS Coop. Monkfish",WINTER,2026,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1963,"Abundance (numbers/tow)",1.2081,.1737,.8787,1.5673,N,1.2081
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1964,"Abundance (numbers/tow)",1.5796,.1539,1.1553,1.9481,N,1.5796
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1965,"Abundance (numbers/tow)",1.1522,.1473,.8776,1.4361,N,1.1522
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1966,"Abundance (numbers/tow)",1.9429,.1372,1.5274,2.4156,N,1.9429
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1967,"Abundance (numbers/tow)",.5183,.1668,.3807,.6546,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1968,"Abundance (numbers/tow)",.4045,.2209,.2729,.5754,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1969,"Abundance (numbers/tow)",.552,.2136,.3844,.7674,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1970,"Abundance (numbers/tow)",.3505,.1569,.2601,.4391,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1971,"Abundance (numbers/tow)",.2798,.2141,.1837,.3809,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1972,"Abundance (numbers/tow)",3.7452,.2272,2.4328,5.2061,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1973,"Abundance (numbers/tow)",1.1597,.1146,.952,1.3859,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1974,"Abundance (numbers/tow)",.2184,.218,.1452,.3032,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1975,"Abundance (numbers/tow)",.6603,.1594,.4966,.8428,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1976,"Abundance (numbers/tow)",.3157,.1828,.2254,.4182,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1977,"Abundance (numbers/tow)",.3737,.1347,.2945,.4697,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1978,"Abundance (numbers/tow)",.2606,.1576,.1929,.3285,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1979,"Abundance (numbers/tow)",.6947,.1279,.5578,.8515,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1980,"Abundance (numbers/tow)",.6948,.1518,.5256,.8737,N,.6948
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1981,"Abundance (numbers/tow)",.9585,.1583,.7149,1.2092,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1982,"Abundance (numbers/tow)",.6095,.185,.4493,.812,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1983,"Abundance (numbers/tow)",.7615,.1576,.5689,.9623,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1984,"Abundance (numbers/tow)",.3164,.3049,.1712,.4843,N,.3164
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1985,"Abundance (numbers/tow)",.5294,.1541,.3917,.6661,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1986,"Abundance (numbers/tow)",.3242,.2233,.2185,.4503,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1987,"Abundance (numbers/tow)",.488,.1803,.3519,.6345,N,.488
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1988,"Abundance (numbers/tow)",.2304,.27,.1352,.3362,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1989,"Abundance (numbers/tow)",.3775,.2288,.2404,.5187,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1990,"Abundance (numbers/tow)",.2919,.2778,.1661,.4351,N,.2919
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1991,"Abundance (numbers/tow)",.7064,.2888,.3777,1.0564,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1992,"Abundance (numbers/tow)",.3416,.1586,.2522,.434,N,.3416
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1993,"Abundance (numbers/tow)",.2893,.2436,.1773,.415,N,.2893
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1994,"Abundance (numbers/tow)",.6064,.1958,.4136,.8047,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1995,"Abundance (numbers/tow)",.5031,.2207,.3346,.6931,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1996,"Abundance (numbers/tow)",.2371,.2159,.1544,.3238,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1997,"Abundance (numbers/tow)",.3077,.1637,.2279,.3952,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1998,"Abundance (numbers/tow)",.3261,.2395,.2082,.4654,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,1999,"Abundance (numbers/tow)",.4481,.1256,.3578,.5436,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2000,"Abundance (numbers/tow)",.426,.1691,.3077,.5419,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2001,"Abundance (numbers/tow)",.3782,.1687,.2756,.4857,N,.3782
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2002,"Abundance (numbers/tow)",.8273,.1519,.6313,1.0479,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2003,"Abundance (numbers/tow)",.9598,.1636,.7068,1.2217,N,.9598
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2004,"Abundance (numbers/tow)",.4648,.2019,.3191,.6335,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2005,"Abundance (numbers/tow)",.5872,.2048,.4093,.8169,N,.5872
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2006,"Abundance (numbers/tow)",.4591,.1854,.3256,.6026,N,.4591
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2007,"Abundance (numbers/tow)",.1963,.2287,.1268,.2731,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2008,"Abundance (numbers/tow)",.1983,.246,.1226,.282,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2009,"Abundance (numbers/tow)",.2132,.1377,.169,.2631,N,.2132
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2010,"Abundance (numbers/tow)",.3925,.1875,.2834,.5208,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2011,"Abundance (numbers/tow)",.6204,.1362,.4916,.7661,N,.6204
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2012,"Abundance (numbers/tow)",.2917,.1396,.2245,.3606,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2013,"Abundance (numbers/tow)",.2885,.1618,.2156,.3698,N,.2885
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2014,"Abundance (numbers/tow)",.1563,.12,.1275,.1887,N,.1563
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2015,"Abundance (numbers/tow)",1.9405,.2729,1.1568,2.9279,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2016,"Abundance (numbers/tow)",.6494,.1951,.4523,.8677,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2017,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2018,"Abundance (numbers/tow)",.4815,.1665,.3533,.6163,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2019,"Abundance (numbers/tow)",.4438,.1616,.3418,.5743,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2020,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2021,"Abundance (numbers/tow)",.3194,.1627,.2402,.4104,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2022,"Abundance (numbers/tow)",.142,.1561,.1076,.1794,N,.142
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2023,"Abundance (numbers/tow)",.3194,.4086,.1197,.534,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2024,"Abundance (numbers/tow)",.307,.2497,.1897,.438,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2025,"Abundance (numbers/tow)",.2471,.2095,.1669,.3329,N,.2471
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS fall BTS",FALL,2026,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1968,"Abundance (numbers/tow)",.2136,.1886,.1488,.2814,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1969,"Abundance (numbers/tow)",.2255,.2031,.154,.3074,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1970,"Abundance (numbers/tow)",.1761,.1954,.1174,.2348,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1971,"Abundance (numbers/tow)",.2065,.2363,.1266,.2886,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1972,"Abundance (numbers/tow)",.3637,.1272,.2904,.4422,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1973,"Abundance (numbers/tow)",1.0415,.0822,.9057,1.1893,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1974,"Abundance (numbers/tow)",.488,.1103,.4044,.5817,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1975,"Abundance (numbers/tow)",.4445,.1233,.3576,.5417,N,.4445
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1976,"Abundance (numbers/tow)",.4069,.1144,.3329,.4837,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1977,"Abundance (numbers/tow)",.3028,.1063,.2549,.3622,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1978,"Abundance (numbers/tow)",.3359,.0912,.2831,.3848,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1979,"Abundance (numbers/tow)",.2716,.151,.2065,.3433,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1980,"Abundance (numbers/tow)",.4518,.0997,.3834,.5269,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1981,"Abundance (numbers/tow)",.7684,.1166,.6265,.9145,N,.7684
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1982,"Abundance (numbers/tow)",.9292,.1264,.7496,1.1285,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1983,"Abundance (numbers/tow)",.2707,.153,.2019,.336,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1984,"Abundance (numbers/tow)",.1821,.2412,.115,.257,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1985,"Abundance (numbers/tow)",.1594,.2463,.0973,.2241,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1986,"Abundance (numbers/tow)",.2826,.269,.1746,.4216,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1987,"Abundance (numbers/tow)",.1076,.2259,.07,.1474,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1988,"Abundance (numbers/tow)",.4393,.1561,.332,.5563,N,.4393
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1989,"Abundance (numbers/tow)",.2016,.2242,.1321,.2785,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1990,"Abundance (numbers/tow)",.2051,.117,.1652,.2436,N,.2051
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1991,"Abundance (numbers/tow)",.3199,.2415,.1975,.4539,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1992,"Abundance (numbers/tow)",.1789,.2421,.11,.2538,N,.1789
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1993,"Abundance (numbers/tow)",.1959,.2353,.1213,.2747,N,.1959
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1994,"Abundance (numbers/tow)",.1139,.2237,.0742,.1573,N,.1139
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1995,"Abundance (numbers/tow)",.1962,.1939,.133,.2575,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1996,"Abundance (numbers/tow)",.1353,.1891,.0962,.1791,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1997,"Abundance (numbers/tow)",.1238,.1942,.0854,.1656,N,.1238
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1998,"Abundance (numbers/tow)",.2542,.1434,.1972,.3141,N,.2542
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,1999,"Abundance (numbers/tow)",.335,.1418,.2613,.4175,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2000,"Abundance (numbers/tow)",.2418,.1772,.1698,.3084,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2001,"Abundance (numbers/tow)",.2354,.2022,.1569,.3167,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2002,"Abundance (numbers/tow)",.3182,.3418,.171,.5122,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2003,"Abundance (numbers/tow)",.3086,.1552,.2357,.3957,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2004,"Abundance (numbers/tow)",.1164,.2435,.0708,.1641,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2005,"Abundance (numbers/tow)",.2591,.2574,.1638,.374,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2006,"Abundance (numbers/tow)",.1722,.1947,.1185,.229,N,.1722
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2007,"Abundance (numbers/tow)",.2586,.1565,.1947,.3272,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2008,"Abundance (numbers/tow)",.1907,.2995,.1097,.2964,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2009,"Abundance (numbers/tow)",.15,.14,.1158,.1842,N,.15
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2010,"Abundance (numbers/tow)",.1558,.2125,.1043,.2134,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2011,"Abundance (numbers/tow)",.2741,.1457,.2138,.3429,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2012,"Abundance (numbers/tow)",.3038,.0853,.2605,.3467,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2013,"Abundance (numbers/tow)",.203,.1689,.1516,.2636,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2014,"Abundance (numbers/tow)",.14,.1339,.1105,.1711,N,.14
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2015,"Abundance (numbers/tow)",.1063,.1589,.0784,.1352,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2016,"Abundance (numbers/tow)",.4529,.1088,.3802,.5399,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2017,"Abundance (numbers/tow)",.4364,.1804,.311,.5671,N,.4364
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2018,"Abundance (numbers/tow)",.349,.1654,.2584,.4466,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2019,"Abundance (numbers/tow)",.2944,.1023,.2448,.3449,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2020,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2021,"Abundance (numbers/tow)",.1305,.1182,.1051,.1558,N,.1305
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2022,"Abundance (numbers/tow)",.0824,.103,.0691,.0967,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2023,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2024,"Abundance (numbers/tow)",.1364,.1286,.1069,.1653,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2025,"Abundance (numbers/tow)",.1747,.1516,.1336,.2188,Y,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS spring BTS",SPRING,2026,"Abundance (numbers/tow)",.1353,.1346,.1075,.1682,N,.1353
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1992,"Abundance (numbers/tow)",4.9426,.0835,4.2332,5.6131,N,4.9426
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1993,"Abundance (numbers/tow)",4.9018,.0833,4.2315,5.6222,N,4.9018
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1994,"Abundance (numbers/tow)",2.497,.1017,2.064,2.9087,N,2.497
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1995,"Abundance (numbers/tow)",2.8792,.1719,2.1551,3.7471,N,2.8792
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1996,"Abundance (numbers/tow)",3.846,.1046,3.2434,4.5591,N,3.846
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1997,"Abundance (numbers/tow)",3.154,.0757,2.7616,3.5582,N,3.154
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1998,"Abundance (numbers/tow)",1.4196,.0971,1.2013,1.6602,N,1.4196
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,1999,"Abundance (numbers/tow)",2.8335,.1091,2.3579,3.3514,N,2.8335
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2000,"Abundance (numbers/tow)",4.3525,.1018,3.6218,5.1189,N,4.3525
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2001,"Abundance (numbers/tow)",4.2606,.1107,3.5402,5.0365,N,4.2606
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2002,"Abundance (numbers/tow)",4.02,.094,3.4007,4.6615,N,4.02
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2003,"Abundance (numbers/tow)",3.4841,.1007,2.9365,4.0824,N,3.4841
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2004,"Abundance (numbers/tow)",4.5489,.1257,3.599,5.4596,N,4.5489
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2005,"Abundance (numbers/tow)",3.4873,.1806,2.563,4.6288,N,3.4873
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2006,"Abundance (numbers/tow)",4.1876,.1188,3.3902,5.0633,N,4.1876
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2007,"Abundance (numbers/tow)",2.2994,.0649,2.0691,2.5644,N,2.2994
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2008,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2009,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2010,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2011,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2012,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2013,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2014,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2015,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2016,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2017,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2018,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2019,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2020,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2021,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2022,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2023,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2024,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2025,"Abundance (numbers/tow)",,,,,,
GOOSEFISH,164499,SOUTH,NONE,10,"NMFS winter BTS",WINTER,2026,"Abundance (numbers/tow)",,,,,,
